DateTime,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,DayOfWeek,Month,Year,IsWeekend,DayOfYear,Hour_sin,Hour_cos,Month_sin,Month_cos,CO_lag1h,CO_lag3h,CO_lag6h,CO_lag12h,CO_lag24h,C6H6_lag1h,C6H6_lag3h,C6H6_lag6h,C6H6_lag12h,C6H6_lag24h,NOx_lag1h,NOx_lag3h,NOx_lag6h,NOx_lag12h,NOx_lag24h,NO2_lag1h,NO2_lag3h,NO2_lag6h,NO2_lag12h,NO2_lag24h,CO_rolling_mean_6h,CO_rolling_std_6h,CO_rolling_mean_12h,CO_rolling_std_12h,CO_rolling_mean_24h,CO_rolling_std_24h,C6H6_rolling_mean_6h,C6H6_rolling_std_6h,C6H6_rolling_mean_12h,C6H6_rolling_std_12h,C6H6_rolling_mean_24h,C6H6_rolling_std_24h,NOx_rolling_mean_6h,NOx_rolling_std_6h,NOx_rolling_mean_12h,NOx_rolling_std_12h,NOx_rolling_mean_24h,NOx_rolling_std_24h,NO2_rolling_mean_6h,NO2_rolling_std_6h,NO2_rolling_mean_12h,NO2_rolling_std_12h,NO2_rolling_mean_24h,NO2_rolling_std_24h
2004-04-23 16:00:00,1.6711702216479716,1.7844247462575749,1.9584344775734404,1.8044144779865283,0.3374370684003608,-0.6856259198714657,2.110448789166747,1.4245267445067222,1.3038186904987286,1.0780576179689836,-1.6217515288016584,-0.8687410434799112,16,4,4,2004,0,114,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1.5351833292201726,0.5842202859705388,0.7198637904261279,-1.0402992018901305,-0.1995521336449913,1.893340358284108,1.0605355352374184,0.9823580089072936,-1.1008124677062845,-0.9574783452640094,0.2317764986900497,-0.2712222745116469,0.1564574409525906,-0.7772777278954879,-0.5655387949906413,2.3533278922268184,0.8944705903459386,1.0401969071859154,-0.9729524410070934,-0.4162428861867527,1.2760578144642338,-0.0108325416407701,1.2551759742526976,1.0356062408025757,0.2379249186406647,0.9329535252561796,1.8030888310653763,-0.331106863622988,1.669959891435458,1.0496769794993872,0.5556951490906991,1.3125681191458898,0.0096882695732713,-0.1993867824695049,0.0283518399335651,0.0995167797940464,-0.4255214191104185,-0.0734885990631855,1.7559767903709536,0.5795932194311719,1.1077174226306443,1.3161424069078451,0.1168420790025858,1.099187659264046
2004-04-23 17:00:00,2.078680738126653,2.4502004341010317,2.5829641829010668,2.2401246436618303,0.3525282101168486,-0.9940247126938012,1.891643075086046,2.225206798041206,2.2666553180242253,0.7662941886114139,-1.2333122191536148,-0.5271394225489235,17,4,4,2004,0,114,-0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,1.67101884295244,0.7200586905549305,1.1273867785234224,-1.0463060389155383,-0.1995521336449913,1.958398683583324,1.2817464447978315,1.4638896625421929,-1.022697127399982,-1.178775419482858,0.3374143189092612,-0.2007972414280763,0.1313063513204119,-0.7787831788071814,-0.5655387949906413,2.110223943486076,1.1618652131060518,1.6965020050702038,-0.9769204737447325,-0.4162428861867527,1.4648789783116871,0.4108400817192377,1.6201623423934333,0.6557996014056319,0.3973604329438219,1.0992996231080967,2.030450250614454,0.2239725024051675,2.1080912086437924,0.5845092943964747,0.8348080894831772,1.4265261057856051,0.0503091303194491,-0.0932614065459225,0.1417962369007102,-0.0736694660746895,-0.3750526853691638,-0.0353100589991654,1.792867800899267,0.6307717281632396,1.4237797573396862,0.9086061626686872,0.2685606089533924,1.272000103388928
2004-05-25 11:00:00,0.7203123498643822,0.2369461204592706,1.0086288840543418,1.0745068500176471,0.3776801129776616,-0.1613479720734952,1.3567846628887772,-0.0384442175069025,0.9181732508267124,0.92841117187735,-2.213106895728531,-2.0501919534401223,11,1,5,2004,0,146,0.258819045102521,-0.9659258262890682,0.4999999999999999,-0.8660254037844387,0.3126637056297631,0.5842202859705388,-1.3856716480765614,-0.9104591092640024,-0.8427064073926256,0.4230222065218187,1.4899449479135136,-1.1780272479411735,-0.7492934363279251,-0.6841113712289615,-0.0348332380536745,-0.1555240058743523,-0.8495861443345575,-0.6932804099816898,-0.5112612067333148,0.7488418305379189,0.0193609158582953,-1.1717943486463158,-0.3207070597577147,-0.3438776794849203,-0.0861520104352523,0.8852458982443436,-0.9704474227794004,0.5756200449742875,-1.0372195583530293,-0.1883139810736093,0.4468515260807602,1.0847378817627993,-0.568147739791231,0.9226010576982536,-0.6766512590089628,-0.0561762708127492,-0.2903521791200872,0.3461640140106268,-0.7022300765348498,0.0315988281482249,-0.7332302522402242,-0.4622459469217253,0.0359334244883631,1.7046727333111475,-0.8167807764239848,1.1801918255653483,-0.6531767299151262,0.0797617827108297
2004-05-25 13:00:00,0.0411281557332466,-0.0419599109346097,0.6573309248075522,0.7728613507039767,-0.2611782196869874,0.0660961376329773,0.676055774637708,-0.3086325483292386,0.2132848975189217,1.3399388986293423,-2.2536901071842967,-1.9326400144299325,13,1,5,2004,0,146,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,-0.8660254037844387,-0.0269250787009062,0.3125434768017556,-0.7064666679144036,-1.3179998982186112,-0.5710291710681937,0.3579638812226025,0.4229276194456411,-0.2540070477228532,-1.0487355741687496,-0.4628142970101132,-0.2762911128404436,-0.0347953777310884,-0.567893940454156,-0.8693155222694665,-0.5263440148123828,0.3598755125527312,0.7486189779313314,-0.4182588658902809,-1.0498330752988454,-0.3438776794849203,0.3184647692378621,-0.3371020864089324,-0.6848059172779546,0.5637869744542777,-0.9516309255986866,-0.1285845622633993,0.9200805272352364,-0.1838801956707119,-0.2154283039159293,0.960378690483696,-0.5288855846835332,0.057396253889462,-0.1241759306129963,-0.1830752698519636,-0.5938276527662444,0.0295749621616643,-0.7023077993238452,-0.4383145439103985,0.5616303245168225,0.4301896671217244,-0.5462528458679412,1.430196438627029,-0.5365679672090591,0.2239178935346269
2004-05-25 14:00:00,0.1769649945594735,0.2774324798551565,1.0086288840543418,1.0745068500176471,-0.2058440333931989,-0.2345926853687999,0.9434849807363423,0.1394846832785383,0.5784987907182482,1.46464427037237,-2.2478925055477585,-1.8493291218745456,14,1,5,2004,0,146,-0.4999999999999998,-0.8660254037844388,0.4999999999999999,-0.8660254037844387,0.0409926781652276,0.7200586905549305,0.5840227943936963,-1.334980764425053,-0.7068677892304096,0.6572321775989977,1.008485909458498,1.4899184005765114,-1.2830815950876555,-0.5018667218722629,-0.2611999956662705,0.3776941017583964,-0.1554160704864252,-0.9900253135525132,-0.5162888094263375,0.6759106459156962,1.3563340296588615,0.0192778660325779,-1.6574380882497877,-0.3438776794849203,0.2375414133032394,-0.4390496477745167,-0.5082635979055333,0.4999923146905751,-0.8898169130538839,-0.088136676594417,0.8222622420804002,-0.5650778557589707,0.0629511611695104,0.9139523473753808,-0.4168540930381095,0.1755700662855331,-0.1334079444189457,-0.175621048680333,-0.5151728708690237,-0.0290187203187086,-0.6851900128879925,-0.4224803053050858,0.7368626245263088,0.3267531533723237,-0.2596539491402508,1.3949276124586,-0.4519068107238325,0.3541960904439051
2004-05-25 15:00:00,0.2341594530126217,-0.1859114110088706,0.2409777879224678,0.3930114626793546,-0.202071247964077,0.2627003680572162,0.941053806135446,-0.4997413676913788,-0.1161737893531978,1.46464427037237,-2.2536901071842967,-1.8590352452790568,15,1,5,2004,0,146,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,-0.8660254037844387,0.1768281918974952,-0.0270525346592233,-0.0272616877522457,-1.3519616306314954,-0.6389484801493017,1.0085471342147656,0.3578655872219904,0.5919269383925103,-1.2440239249345046,-0.4237618721479634,-0.2058658993609693,-0.2762526340176162,-0.3264434799852404,-0.9849957389157196,-0.5263440148123828,0.9433249895305128,0.3596813448257121,-0.1994904999288514,-1.6695901885088065,-0.4410254912216267,0.2893607552613751,-0.4970529014966064,-0.3230559843238211,0.3802584765911817,-0.8287536779893822,-0.0455530308590301,0.7508813312917366,-0.4279317082913347,0.2432651328725792,0.6869568512361632,-0.3675988682629662,0.1881021308048877,-0.1105587102492207,-0.2211520255637181,-0.4366441383017667,-0.1193878873002545,-0.667312969795711,-0.4078574381688613,0.9531361737485436,-0.3457975445951146,0.0280163453322158,1.201808819905966,-0.3610158710255418,0.4647018153946791
2004-05-25 18:00:00,0.4057428283720667,0.9926914958491402,1.84133515782451,1.7187620522554865,-0.1907528916767111,-0.5275715385500187,0.9337602823327557,1.0093593093406936,0.9539284571539194,1.102998692317589,-2.079762058088158,-1.7123649360553332,18,1,5,2004,0,146,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,0.3484098934540438,0.2339001899371076,-0.0272616877522457,-1.3179998982186112,0.1760832288239933,0.6051855173596246,0.240753929219419,0.3576682960836403,-1.0617547975531334,0.3572866250950307,-0.1945475614803395,-0.2020548313045686,-0.276141300720883,-0.87434509690626,-0.2850190855472937,0.9360318710682902,0.9406569342772312,0.3595842130836905,-1.31717928099726,0.1661483321327884,0.2971691492550667,-0.8477099405027351,0.2746405138471497,-0.622036502030071,-0.7261474223482112,0.0629704193360939,0.9174367897986194,0.3102866791132736,0.9882465422773642,-0.209759421327235,-0.1831332225364492,0.4797697326743549,-0.229882488691118,-0.9040644864177068,-0.2239989186533512,-0.5765899603098886,-0.6353551668932925,-0.3765726450482236,1.018156579804695,-1.116817130468094,0.7970120766454853,-0.1651090134325155,-0.189936439712942,0.7177990784289394
2004-05-30 15:00:00,-1.317240232529025,-1.2835415990751096,-0.8519491964008781,-0.8992229603063693,-0.8698542689186609,2.0090085324136915,-1.2931956520885994,-0.9775134160967291,-1.4059151604417282,1.389821047326553,-1.9174292122650949,-1.1674739527076414,15,6,5,2004,1,151,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,-0.8660254037844387,-1.3852802160235835,-1.2495981759187478,-1.2498306520441298,-1.2500764333928431,-1.1143836437170571,-1.034284280180627,-0.8522882121379137,-1.0088404507181008,-0.5930627557153211,-0.8533385456316103,-0.8698750550245845,-0.8145011011563345,-0.8143746188495072,-0.8139902012647366,-0.7676689440774718,-1.2932313388843166,-0.977291768974854,-0.9530259826848864,-0.8189431703774874,-0.8781906440368057,-1.5427724172584656,-0.972941882196904,-1.831339182415702,-1.3554718304557254,-1.6339625256124728,-0.534934322613652,-1.1420346733261693,-1.063828747714142,-1.379560612455041,-1.4940750714634712,-1.1643745631549889,-1.0110133757125035,-0.9264379303500077,-0.8406769987521794,-1.021891177322272,-1.004051641850942,-0.9444416493922771,-0.8308664296874939,-1.269086072950707,-0.6362801270643433,-1.4609586704708026,-1.0547660266132752,-0.9774449330566548,-0.349965186059631
2004-06-01 04:00:00,-1.3579912841768926,-1.4274930991493706,-1.2292692267029854,-1.62168255125516,-0.9956137832227258,2.236452642120164,-1.828054064285868,-0.3877120597894345,-1.4186848769871592,-0.5431122146903791,1.984356689124956,1.0676305757200515,4,1,6,2004,0,153,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-1.3309460105306763,-1.2767658568356262,-1.1819101540279142,-0.231224461006321,-1.1687190909819436,-1.2554825861979624,-1.0214494959194056,-0.7095099633234337,0.6437634658011278,-1.2308453192990574,-0.990603992417969,-0.990563683865261,-0.7741328754380213,-0.3210918868589621,-0.9788282571844248,-1.8037496312398755,-1.8524014434624971,-1.0016411751207597,0.7000693619998682,-1.6310861849962803,-1.502310739291154,-0.8950131467158023,-1.0140870972310103,0.500819513104499,-0.946400509152588,-0.0491146248238365,-1.2160593215514504,-0.5753357210725079,-0.3799252605573256,1.0412488858019893,0.0438271269176423,0.3843895155833897,-1.0233740753124771,-0.6850001712483125,-0.7829016477114864,-0.1328098318469373,-0.6689005064409715,-0.3909819570610602,-1.8132284782433223,-0.2441197185515158,-0.8824038882915403,1.9065479651974335,-0.3360967381732862,1.0773668959485647
2004-06-09 18:00:00,1.8749254798873127,1.6179808242967109,2.1926331170713005,1.9682712924285224,0.3173155461117105,-1.0441395165274308,2.98567164548955,2.422905576691696,1.6026300576618138,2.0507595175646007,-1.4304306747959057,0.8934595835168803,18,2,6,2004,0,161,-1.0,-1.8369701987210294e-16,1.2246467991473532e-16,-1.0,0.9239235174249676,-0.2308101415358108,0.4481817983612646,-0.7746121796124661,1.1948728650406122,1.411908751069907,0.0195430196590065,1.021401115958772,-0.3456975114120313,1.6720515954540711,0.080865326948319,-0.5076491712922054,-0.2308693393829613,-0.6329255143401664,-0.0587769643612728,2.3047071024786696,0.4082985489639145,1.8180399861598868,-0.7338784685643555,1.5019307435125018,0.6016965150090425,0.8693075949662735,1.0647483039183998,0.6450041954162229,0.3678604960307603,0.7849816323883351,1.0231862872633066,0.9353110589486336,1.6826135034847962,0.7259361057739339,0.9787106089242824,0.918540053008762,-0.1694127982621487,-0.0489274297702923,0.0102007364188218,-0.2305962528346238,-0.3852146102661552,-0.1263796885038196,1.686806145630367,1.9920390642713164,1.8014474623733716,0.596742672499206,0.7964459023555008,1.5737747998781937
2004-06-29 18:00:00,1.05990444692995,1.2221141990924935,1.6201475538543093,1.5549052378134924,-0.0599629968004838,-1.1135292449124563,1.988890059121913,2.3570059838082,1.0714098493718844,2.000877368867389,-1.1753362027882353,1.547814069704336,18,1,6,2004,0,181,-1.0,-1.8369701987210294e-16,1.2246467991473532e-16,-1.0,1.0597590311572356,0.2446242745095597,0.4481817983612646,-0.9783825740897706,0.8552763196350726,1.3988970860100636,0.5920889032271333,0.5789125693753507,-0.6972165427903904,1.138335122338025,-0.0700458447934116,-0.4070419811728188,-0.1503858525599895,-0.7888423280807686,-0.0537493616682501,2.4019486819749667,1.0160136006914446,1.186042484493535,-0.9040078721906192,1.477643790578325,0.5882092890199391,0.0063564585699364,0.9060585786398192,0.1434751809325942,0.0730552054324699,0.4236158394509459,1.0866359857421193,0.0927376646469421,1.461175292621378,0.3317181127194639,0.6377871903826048,0.6162104440732106,-0.3069698039707963,-0.4526048814550846,-0.1294619211807302,-0.3335377846447009,-0.5291972816580449,-0.2939300061669941,1.659137887734132,0.8722314095594986,1.4184227686158044,0.2167199260105332,0.4745737696805353,0.9772152092263569
