DateTime,CO(GT)_mean,CO(GT)_max,CO(GT)_std,C6H6(GT)_mean,C6H6(GT)_max,C6H6(GT)_std,NOx(GT)_mean,NOx(GT)_max,NOx(GT)_std,NO2(GT)_mean,NO2(GT)_max,NO2(GT)_std,PT08.S1(CO)_mean,PT08.S1(CO)_max,PT08.S2(NMHC)_mean,PT08.S2(NMHC)_max,PT08.S3(NOx)_mean,PT08.S3(NOx)_max,PT08.S4(NO2)_mean,PT08.S4(NO2)_max,PT08.S5(O3)_mean,PT08.S5(O3)_max,T_mean,T_max,RH_mean,RH_max,AH_mean,AH_max,day_of_week,month,is_weekend,CO(GT)_mean_lag_1d,CO(GT)_mean_lag_2d,CO(GT)_mean_lag_7d,C6H6(GT)_mean_lag_1d,C6H6(GT)_mean_lag_2d,C6H6(GT)_mean_lag_7d,NOx(GT)_mean_lag_1d,NOx(GT)_mean_lag_2d,NOx(GT)_mean_lag_7d,NO2(GT)_mean_lag_1d,NO2(GT)_mean_lag_2d,NO2(GT)_mean_lag_7d
2004-04-02,0.39203998936766654,2.2824359963659937,0.929885452432724,0.3201282540490595,1.9063903354628045,0.9159373389879035,-0.32542037157731385,0.2871332626787349,0.3171828945896914,0.40660058970499313,1.672837361005345,0.797739631310597,0.8483651220767693,2.666127684212422,0.353133431134286,1.7671742928860754,-0.04891091219035201,1.3112562636531573,0.514151326984918,1.7474347496358555,0.4492054106957593,1.7916218625341924,-0.36332863709418045,0.8411174116572308,0.059794512529207124,1.4857629483826909,-0.5417323094730669,-0.2976974498478417,4,4,0,0.2788426236791439,-0.14564749765281576,-0.17677677321715948,0.16779071307938667,-0.37433576723973333,-0.30223294535729034,-0.28727331890508084,-0.48356296081467526,-0.4806285721475805,-0.10495906590034908,-0.11610194948779218,-0.1859982192635716
2004-04-03,0.2165840725504566,0.6523939304512686,0.6443047615107771,0.01816380451130958,2.07553379732237,0.6997544846919554,-0.22602757993210135,0.0007095525494771,0.3313865901977362,-0.015971046601371705,0.219094181285496,0.35140019300436687,0.9306498988119262,2.6841216217217054,0.09400380981029964,1.8863428852075257,0.02160318679350494,1.1107970483186391,0.35077525296124934,1.9780833247280936,0.30384347068693657,1.3446817834441076,-0.2147214024337389,0.6166477425197804,-0.13756550984793947,0.7900507519981351,-0.47212682265090183,-0.1202910831765005,5,4,1,0.39203998936766654,0.2788426236791439,-0.22630062070588808,0.3201282540490595,0.16779071307938667,-0.38843105572803044,-0.32542037157731385,-0.28727331890508084,-0.5240156045824828,0.40660058970499313,-0.10495906590034908,-0.17232286213352777
2004-04-04,0.6523939304512686,0.6523939304512686,0.0,-0.4599917511301543,0.2930219300331034,0.34501517951872723,0.0007095525494771,0.0007095525494771,0.0,0.219094181285496,0.219094181285496,0.0,0.46093315508002813,1.4380414492038849,-0.40098031714988996,0.4488717403300343,0.31940077111257276,1.2110266559858982,0.03198597238733446,0.669976405990686,-0.5023513005479401,0.0906956186827842,-0.24485853393830395,0.6540593540426889,0.12115246318256719,1.219073273101944,-0.25432321088393306,-0.1370071845953807,6,4,1,0.2165840725504566,0.39203998936766654,-0.3918517680253524,0.01816380451130958,0.3201282540490595,-0.6741317108562067,-0.22602757993210135,-0.32542037157731385,-0.6397143577422224,-0.015971046601371705,0.40660058970499313,-0.4929340126267769
2004-04-05,0.5165570916250415,1.331578124582404,0.41771808545907946,0.012742539708118375,1.9584344775734404,0.8615434667443722,-0.13949947329605458,0.1110699426530442,0.2595109473322117,0.30337903543392936,0.7976145046825418,0.3212213579761738,0.8245606422467809,2.387221652818542,0.022626788367764467,1.8044144779865283,0.07846421422012305,2.618096148237804,0.49685268385300013,2.459150352777619,0.12379046739635957,1.515795985152883,-0.49790651743353137,0.1677084042448798,0.3409781919012984,0.9987644109135017,-0.32098540565519323,-0.1728659182842685,0,4,0,0.6523939304512686,0.2165840725504566,-0.4569402532962528,-0.4599917511301543,0.01816380451130958,-0.6735895843758876,0.0007095525494771,-0.22602757993210135,-0.6165536471912237,0.219094181285496,-0.015971046601371705,-0.39214156563126884
2004-04-06,0.06376762887095107,2.757864932257789,0.9753611997468457,0.025211448755458176,2.986306284258492,1.021301730141342,-0.4119848372566118,0.5788953358641652,0.41627232061663294,-0.13636173782859776,0.8462379967004754,0.7733347591215174,0.45081156523105664,2.9540306843609443,0.020144109361067582,2.5008059393650024,0.1261696524848281,1.9280538492978283,0.36615182463406515,3.31914003990725,-0.2050297336484885,2.003599157188347,-0.4901124316995922,0.0055914209789435,0.0076160978003654185,0.784253150361597,-0.6113827320517345,-0.2561768108396558,1,4,0,0.5165570916250415,0.6523939304512686,-0.2095231540056249,0.012742539708118375,-0.4599917511301543,-0.3953238066920878,-0.13949947329605458,0.0007095525494771,-0.5212009868813918,0.30337903543392936,0.219094181285496,-0.11465482174916315
2004-04-07,-0.34091295346551725,0.7882307692774955,0.6611721361888776,-0.49089296050834413,0.6443198892798931,0.5951563339106455,-0.5867905621392618,-0.1454794665272478,0.2706006689999893,-0.4002454809675911,0.7246792666556415,0.7968154631020719,-0.2183379858953903,0.929712714566651,-0.5262004395501637,0.7691373321939313,0.8992547513670682,3.736041772218771,-0.2715640273322718,0.88415008286205,-0.8582007349472839,0.0294009792647154,-0.8148660039470607,-0.3435836199015342,0.38518490437990044,1.6422981925692162,-0.7242613523856782,-0.3788514260911154,2,4,0,0.06376762887095107,0.5165570916250415,-0.14564749765281576,0.025211448755458176,0.012742539708118375,-0.37433576723973333,-0.4119848372566118,-0.13949947329605458,-0.48356296081467526,-0.13636173782859776,0.30337903543392936,-0.11610194948779218
2004-04-08,0.1356233479601871,2.0107623187135393,0.8643970717025463,0.039499074290685894,2.127577939433006,0.8990917851267236,-0.35970806524173726,0.4732573438487508,0.38091388660764547,0.0508210892331934,1.3324729168798104,0.6526699080013346,0.1471172550324955,1.8519020119173848,0.06881460257963588,1.927307088818024,0.2573235021475746,1.9627487134903412,0.04392454319808705,2.0967025919183877,0.07017523939934386,1.490256552062021,-0.814124097351401,0.0804146440247604,0.11167086381046394,1.88579746130381,-1.06894273330634,-0.6829766260991296,3,4,0,-0.34091295346551725,0.06376762887095107,0.2788426236791439,-0.49089296050834413,0.025211448755458176,0.16779071307938667,-0.5867905621392618,-0.4119848372566118,-0.28727331890508084,-0.4002454809675911,-0.13636173782859776,-0.10495906590034908
2004-04-09,0.21375413840824345,1.467414963408631,0.6374394051537006,-0.4666924344268986,-0.305485704239205,0.08577002175363813,-0.172308162912115,0.4028320158384745,0.2815789107663256,0.30124969033280385,0.9677967267453093,0.4675862360279798,0.027226778788581776,0.3404112611376457,-0.38110026500376454,-0.1767633693575784,0.3241102776779638,0.485672695267765,-0.2655012647869901,0.0241603957324192,0.05953751031193269,0.3307662897368869,-0.949776431944393,-0.8633556093264746,0.40039394600641837,1.1495020534634892,-0.8383824463869126,-0.4947856778672199,4,4,0,0.1356233479601871,-0.34091295346551725,0.39203998936766654,0.039499074290685894,-0.49089296050834413,0.3201282540490595,-0.35970806524173726,-0.5867905621392618,-0.32542037157731385,0.0508210892331934,-0.4002454809675911,0.40660058970499313
2004-04-10,-0.26167479748355144,0.5165570916250414,0.3491890048978697,-0.4296326682322835,0.110867432645879,0.2924490602322247,-0.4956149142688148,-0.1354187053829226,0.17420536612901807,-0.23512820599002524,0.8219262506915086,0.5487963480515697,-0.22002491753688555,0.659803651927412,-0.35272324395721943,0.2701188518478593,0.45143400428963515,1.180186776703665,-0.2795268948056943,0.3635432990824268,-0.3801876789299836,0.5044344347547484,-0.7187389465618099,0.1552378670705773,0.06341801355204334,1.4683701434730771,-0.9552648426252172,-0.5001779686475039,5,4,1,0.21375413840824345,0.1356233479601871,0.2165840725504566,-0.4666924344268986,0.039499074290685894,0.01816380451130958,-0.172308162912115,-0.35970806524173726,-0.22602757993210135,0.30124969033280385,0.0508210892331934,-0.015971046601371705
2004-04-11,-0.6451308737534217,0.3128018333857008,0.3000832710627784,-0.8703814967317282,-0.2013974200179341,0.20813826250389192,-0.7546795137351884,-0.26620860025915,0.13968190496063002,-0.7674541446446933,0.4572500605570072,0.4503918023232111,-0.7212310519100282,0.2369461204592706,-0.9552384053949675,-0.0724908510763095,1.333743675629786,2.294277415774352,-0.9456619462030392,-0.4206618562311829,-0.9954751878106669,-0.2770722178256283,-0.7582289809471021,0.2300610901163938,-0.2498940415558625,1.3292277041961658,-1.2630747746664255,-1.0318578395835003,6,4,1,-0.26167479748355144,0.21375413840824345,0.6523939304512686,-0.4296326682322835,-0.4666924344268986,-0.4599917511301543,-0.4956149142688148,-0.172308162912115,0.0007095525494771,-0.23512820599002524,0.30124969033280385,0.219094181285496
2004-04-12,-0.8672807039171473,-0.2305455219192076,0.2578975901437774,-1.0931954801428865,-0.7218388411242892,0.1595818072623936,-0.7623298841886855,-0.4372415397126781,0.14892861455053777,-0.8307659832097108,-0.1505435896671617,0.45387637352914717,-0.7660284588341796,0.0660037141210859,-1.3582082416694543,-0.7018499792739676,2.0022623088207028,4.109975308515853,-1.103409096667909,-0.5557560216423509,-1.4274108499598703,-0.8287239725882473,-1.077786496038611,-0.780052421002132,0.28445157594505327,1.300239696013476,-1.0675480641855046,-0.5891507665221889,0,4,0,-0.6451308737534217,-0.26167479748355144,0.5165570916250415,-0.8703814967317282,-0.4296326682322835,0.012742539708118375,-0.7546795137351884,-0.4956149142688148,-0.13949947329605458,-0.7674541446446933,-0.23512820599002524,0.30337903543392936
2004-04-13,-0.057919539244210706,1.942843899300426,0.9453534492184228,-0.17483322248229713,1.4770261630500618,0.8648050528468448,-0.3746761813464059,0.5738649552920027,0.4251136240618406,-0.1935956398913737,1.089355456790143,0.8438447963104622,0.04800977661180331,1.7799262618802545,-0.19228011314943386,1.4506327195322235,0.5089375292012998,2.791570469200368,-0.03446278377019129,1.66176527888731,-0.20311427616667385,1.42385402602578,-0.9723065357726334,-0.530641677516076,0.288558210437601,1.1958828665557926,-0.9534337105477458,-0.7679052058886016,1,4,0,-0.8672807039171473,-0.6451308737534217,0.06376762887095107,-1.0931954801428865,-0.8703814967317282,0.025211448755458176,-0.7623298841886855,-0.7546795137351884,-0.4119848372566118,-0.8307659832097108,-0.7674541446446933,-0.13636173782859776
2004-04-14,0.07003391161442281,1.942843899300426,0.7683539046515944,-0.05664964977272896,2.2056441525989587,0.809219582943036,-0.31905753900835815,0.3072547849673853,0.33516693320793023,-0.23194452496504148,0.4815618065659739,0.41752509897016776,0.19533513996905463,1.9283762463318357,-0.018647750118571105,1.9831673664687035,0.1595795217072478,1.897213970015595,0.09692452954128007,2.3899557802499474,0.21147585434165236,1.582198511189124,-0.6693764035801948,0.0679441068504574,-0.04142194937535156,1.0277524190961913,-0.9384925715107091,-0.7832732346124106,2,4,0,-0.057919539244210706,-0.8672807039171473,-0.34091295346551725,-0.17483322248229713,-1.0931954801428865,-0.49089296050834413,-0.3746761813464059,-0.7623298841886855,-0.5867905621392618,-0.1935956398913737,-0.8307659832097108,-0.4002454809675911
2004-04-15,1.1573350366832853,3.5049675458020375,0.8332849367260362,0.49848786607405,2.986306284258492,1.1939429051407735,0.16927863213092573,0.6895637084517422,0.3147594540146087,0.5507345124724389,1.4297199009156776,0.41500287056810903,1.0149964808866885,3.4848518408847813,0.4498027449575457,2.5045299578750475,-0.16488170824125112,2.155497959004301,0.592269802715563,2.943512360471319,0.8432575804268508,2.718703283732483,-0.7499152894975669,0.0804146440247604,0.18251041383592734,1.1205140452807991,-0.8089090836970105,-0.3311296526856027,3,4,0,0.07003391161442281,-0.057919539244210706,0.1356233479601871,-0.05664964977272896,-0.17483322248229713,0.039499074290685894,-0.31905753900835815,-0.3746761813464059,-0.35970806524173726,-0.23194452496504148,-0.1935956398913737,0.0508210892331934
2004-04-16,0.7910607034197087,2.893701771084016,1.0961545781888262,0.33747630141927126,2.0885448328500287,0.8881539972724307,-0.07840772556507997,0.6945940890239048,0.4363595404753792,0.3144185527543275,1.2109141868349766,0.6061344872798353,1.033552728943136,2.6481337467031403,0.38928744416930927,1.8975149407376617,-0.36068281680918185,1.164766837062548,0.7921652344621694,2.4558553731334443,0.5111385359410997,1.47748683551659,-0.8434443183048378,-0.2064077109842038,1.2330841437235778,1.908987867849962,-0.09884549338574615,0.3493774437862309,4,4,0,1.1573350366832853,0.07003391161442281,0.21375413840824345,0.49848786607405,-0.05664964977272896,-0.4666924344268986,0.16927863213092573,-0.31905753900835815,-0.172308162912115,0.5507345124724389,-0.23194452496504148,0.30124969033280385
2004-04-17,-0.16210731868405504,0.3128018333857008,0.1123478316373562,-0.5554060116663194,-0.0062318871030509,0.2465680911528636,-0.547537766798743,-0.2259655556818493,0.07112717254346412,-0.38973313160912215,0.0196386323956055,0.09211625716674786,-0.16004512583927685,0.8847278707934445,-0.505873505182833,0.1435022225063186,0.401158576084744,1.1609118521522688,0.001644701497224561,0.5052274237819445,-0.46819230878891216,0.397168815773128,-0.6621019235618515,-0.1440550251126898,0.9395805608738433,1.990154290761494,-0.0999014836635518,0.2668753948478861,5,4,1,0.7910607034197087,1.1573350366832853,-0.26167479748355144,0.33747630141927126,0.49848786607405,-0.4296326682322835,-0.07840772556507997,0.16927863213092573,-0.4956149142688148,0.3144185527543275,0.5507345124724389,-0.23512820599002524
2004-04-18,-0.1986654475008075,-0.1986654475008075,0.0,-0.6155820509817418,0.3580771076713978,0.360361399081713,-0.5670048263088723,-0.5670048263088723,0.0,-0.4174766376839805,-0.4174766376839805,0.0,-0.13117985108480268,1.087159667772874,-0.6101460234641017,0.5121800550008047,0.5301399462078354,1.7430145736044271,0.02100270690675168,0.8940350217945745,-0.6449464686385862,0.3435360062823179,-0.6558666549747001,-0.4184068429473511,0.9313672918887478,1.6886790056615195,-0.037654226968648986,0.3604316398858129,6,4,1,-0.16210731868405504,0.7910607034197087,-0.6451308737534217,-0.5554060116663194,0.33747630141927126,-0.8703814967317282,-0.547537766798743,-0.07840772556507997,-0.7546795137351884,-0.38973313160912215,0.3144185527543275,-0.7674541446446933
2004-04-19,-0.1986654475008075,-0.1986654475008075,0.0,-0.4804118485555078,1.0346509551096597,0.8276366414559017,-0.5670048263088723,-0.5670048263088723,0.0,-0.4174766376839805,-0.4174766376839805,0.0,-0.21940012804003545,1.343573277280151,-0.552889238872155,1.1005749795879642,0.5531092312982488,1.6119450866549343,0.20355373191527115,1.3948719277091488,-0.29154456324378347,0.7317353892634201,-0.8174640325250404,-0.5431122146903791,1.2731842217096319,1.752452623663437,-0.013913168949898854,0.0964790061909138,0,4,0,-0.1986654475008075,-0.16210731868405504,-0.8672807039171473,-0.6155820509817418,-0.5554060116663194,-1.0931954801428865,-0.5670048263088723,-0.547537766798743,-0.7623298841886855,-0.4174766376839805,-0.38973313160912215,-0.8307659832097108
